name,po_names,district_name,state_name,id
679554,"Kudallur SO, Malamalkkavu BO",PALAKKAD,KERALA,679554
679561,"Chammannur BO, Punnayurkulam SO",THRISSUR,KERALA,679561
679562,"KallurVadakkekkad BO, Kochannur BO, Punnayur BO, Vadakkekad SO",THRISSUR,KERALA,679562
679563,"Nhamanghat SO, Vayilathur BO",THRISSUR,KERALA,679563
679564,Andathode SO,THRISSUR,KERALA,679564
679571,"Karthala BO, Kuttippuram SO, Naduvattom BO, Payinkanniyur BO, Pazhur BO, Perasannur BO",MALAPPURAM,KERALA,679571
679572,Irimbiliyam SO,MALAPPURAM,KERALA,679572
679573,"Athalur BO, Ayankalam BO, Iswaramangalam BO, Nariparamba BO, Tavanur SO, Trikkanapuram BO",MALAPPURAM,KERALA,679573
679574,"Mookkuthala SO, Pidavannur BO",MALAPPURAM,KERALA,679574
679575,"Cheruvallur BO, Nannamukku SO, Nannamukku South BO",MALAPPURAM,KERALA,679575
679576,"Ayilakkad BO, Biyyam BO, Edapal SO, Kololamba BO, Perumparamba BO, Polpakara BO, Sugapuram BO",MALAPPURAM,KERALA,679576
679577,Ponani HO,MALAPPURAM,KERALA,679577
679578,"Mudur BO, Vattamkulam SO",MALAPPURAM,KERALA,679578
679579,"Gramam BO, Palapetty BO, Pazhanjimlp BO, Veliankode SO",MALAPPURAM,KERALA,679579
679580,"Ayirur BO, Perumbadappu SO",MALAPPURAM,KERALA,679580
679581,Marancheri SO,MALAPPURAM,KERALA,679581
679582,"Kadancheri BO, KaladiMLP SO, Trikkanapuram South  BO",MALAPPURAM,KERALA,679582
679583,Ponani Nagaram SO,MALAPPURAM,KERALA,679583
679584,"Kanhiramukku SO, Karukathiruthy BO, Puranga BO",MALAPPURAM,KERALA,679584
679585,Alankode SO,MALAPPURAM,KERALA,679585
679586,"Kadavanad BO, Ponani South SO",MALAPPURAM,KERALA,679586
679587,Eramangalam SO,MALAPPURAM,KERALA,679587
679591,"Kokkur SO, Othalur West BO",MALAPPURAM,KERALA,679591
680001,"Thrissur Central SO, Thrissur HO",THRISSUR,KERALA,680001
680002,Punkunnu SO,THRISSUR,KERALA,680002
680003,"Ayyanthole North BO, Ayyanthole SO",THRISSUR,KERALA,680003
680004,"Poothole SO, West Fort BO",THRISSUR,KERALA,680004
680005,"Nellikunnu BO, Thrissur East SO",THRISSUR,KERALA,680005
680006,"Anchery BO, Kuriachira SO, Nehrunagar BO",THRISSUR,KERALA,680006
680007,"Kurkancheri SO, Nedupuzha BO, Vadookkara BO",THRISSUR,KERALA,680007
680008,"Cherur SO, Peringavu BO",THRISSUR,KERALA,680008
680009,Thrissur Engg College SO,THRISSUR,KERALA,680009
680010,"Kolazhi RM BO, Viyyur SO",THRISSUR,KERALA,680010
680011,Kanattukara SO,THRISSUR,KERALA,680011
680012,"Chettupuzha BO, Manakkodi BO, Pullazhi SO, Veluthur BO",THRISSUR,KERALA,680012
680013,Kuttur SO Thrissur,THRISSUR,KERALA,680013
680014,"Kainoor BO, Kuttanellur BO, Mannamangalam BO, Marottichal BO, PuthurThrissur SO, Vettukad BO",THRISSUR,KERALA,680014
680020,Thrissur City SO,THRISSUR,KERALA,680020
680021,Thrissur R S SO,THRISSUR,KERALA,680021
680022,Thiruvambady TSR SO,THRISSUR,KERALA,680022
680026,Chiyyaram SO,THRISSUR,KERALA,680026
680027,"Chovvur BO, Kanimangalam SO, Palissery BO",THRISSUR,KERALA,680027
680028,"Kattilapoovam BO, Kundukad BO, Kuruchikkara SO",THRISSUR,KERALA,680028
680051,NODAL DELIVERY CENTER THRISSUR,THRISSUR,KERALA,680051
680101,"Guruvayur SO, Guruvayur Temple SO, Thiruvenkitam BO",THRISSUR,KERALA,680101
680102,"Ariyannur SO, Kandanassery BO",THRISSUR,KERALA,680102
680103,"Iringapuram BO, Puthanpalli SO",THRISSUR,KERALA,680103
680104,"Brahmakulam BO, Nemmini BO, Thaikkad SO",THRISSUR,KERALA,680104
680121,"Chelur BO, Irinjalakuda HO, Irinjalakuda Mkt SO",THRISSUR,KERALA,680121
680122,Edathirinji SO,THRISSUR,KERALA,680122
680123,"Karumathra BO, Konathukunnu SO, Vallivattam BO",THRISSUR,KERALA,680123
680125,"Irinjalakuda North SO, Porathissery BO",THRISSUR,KERALA,680125
680301,"Chittissery BO, Nandikkara BO, Nenmenikkara BO, Pazhayi BO, Pudukad SO",THRISSUR,KERALA,680301
680302,"Alagappanagar SO, Varakara BO, Vattanathara BO",THRISSUR,KERALA,680302
680303,"Varandarappilly SO, Velupadam BO",THRISSUR,KERALA,680303
680304,"CHIMMONI DAM BO, Palappilly SO",THRISSUR,KERALA,680304
680305,"Anandapuram BO, Nellayithrissur SO",THRISSUR,KERALA,680305
680306,"Avanisseri BO, Konikara BO, Marathakkara BO, Ollur North BO, Ollur SO, Ollur Thaikkattussery BO, Perinchery BO, Ponnukkara BO, Thalore BO, Trikkur BO",THRISSUR,KERALA,680306
680307,"Chalakudi HO, Chalakudi South SO, Chalakudi Town SO",THRISSUR,KERALA,680307
680308,"CHERUVALUR BO, Erayamkudi BO, Kathikkudam BO, Koratti Kizhakkumuri BO, Koratti SO, Koratti South BO, Mambra BO, Nalukettu BO",THRISSUR,KERALA,680308
680309,"Annanad BO, Kadukutty BO, Kinfra Park Koratti SO, Muringoor Vadakkummuri BO",THRISSUR,KERALA,680309
680310,"Parappukkara SO, Thottippal BO",THRISSUR,KERALA,680310
680311,"Koovakkattukunnu BO, Kunnappilly BO, Melur SO Thrissur",THRISSUR,KERALA,680311
680312,"Chengallur SO, Inchakundu BO, Mupliyam BO, Nandipulam BO",THRISSUR,KERALA,680312
680317,"Kallur SO Thrissur, Muttithadi BO",THRISSUR,KERALA,680317
680501,"Chemmanthatta BO, Chiranellur BO, Eranellur BO, Eyyal BO, Kecheri SO, Thalakkottukara BO",THRISSUR,KERALA,680501
680502,Choondal SO,THRISSUR,KERALA,680502
680503,Kunnamkulam HO,THRISSUR,KERALA,680503
680504,Koonamoochi SO,THRISSUR,KERALA,680504
680505,"Kavida BO, Kottappadi SO, Pookode BO, Thamarayur BO",THRISSUR,KERALA,680505
680506,"Blangad BO, Chavakkad SO, Kuranniyur BO, Palayur BO, Perakam BO",THRISSUR,KERALA,680506
680507,"Maruthayur BO, Pavaratty SO, Vemmanad BO",THRISSUR,KERALA,680507
680508,"Annakara BO, Peruvallur BO, Puvathur SO, Thirunellur BO",THRISSUR,KERALA,680508
680509,Mullassery SO,THRISSUR,KERALA,680509
680510,"Enamakkal BO, Kannoth BO, Venkitangu SO",THRISSUR,KERALA,680510
680511,"Chittattukara SO, Elavally BO, Elavally South BO, Kakkassery BO",THRISSUR,KERALA,680511
680512,"Madu BO, Orumanayur SO, Vattekkad BO",THRISSUR,KERALA,680512
680513,Toyakkavu SO,THRISSUR,KERALA,680513
680514,Kadappuram SO,THRISSUR,KERALA,680514
680515,Edakkaliyur SO,THRISSUR,KERALA,680515
680516,Tiruvatra SO,THRISSUR,KERALA,680516
680517,"Chemmannur BO, Chowannur BO, Kanippayur SO, Porkolangad BO",THRISSUR,KERALA,680517
680518,"Agalad SO, EdakkaraThrissur BO, Mannalamkunnu BO",THRISSUR,KERALA,680518
680519,"Akathiyur BO, Akkikavu BO, Karikkad SO, Perumpilavu BO, Thippilissery BO",THRISSUR,KERALA,680519
680520,Thozhiyur SO,THRISSUR,KERALA,680520
680521,Arthat SO,THRISSUR,KERALA,680521
680522,"Chakkumkandam BO, Paluvai SO",THRISSUR,KERALA,680522
680523,"Anjurkunnamkulam BO, Chittanjur BO, Kizhur SO, Kunnamkulam City BO",THRISSUR,KERALA,680523
680524,Padoor SO,THRISSUR,KERALA,680524
680541,"Anjur Mundur BO, Avanur BO, Choolissery BO, MundurTC SO",THRISSUR,KERALA,680541
680542,"Mangad BO, Pazhanji SO, Perumthuruthy BO, Porkulam BO",THRISSUR,KERALA,680542
680543,"Kadavallur SO, Korattikkara BO",THRISSUR,KERALA,680543
680544,"Kattakampal SO, Pengamuck BO",THRISSUR,KERALA,680544
680545,Peramangalam SO,THRISSUR,KERALA,680545
680546,Kaiparamba SO,THRISSUR,KERALA,680546
680551,"Adat BO, Chittilapilly BO, Puranattukara SO",THRISSUR,KERALA,680551
680552,"Edakkalathur BO, Parappur SO, Pathiyarkulangara BO, Ponnore BO, Tolurparappur BO",THRISSUR,KERALA,680552
680553,Puzhakkal SO,THRISSUR,KERALA,680553
680555,Amalanagar SO,THRISSUR,KERALA,680555
680561,"Cherpu Padinjattumuri BO, Cherpu SO, Pootharakkal BO",THRISSUR,KERALA,680561
680562,"Arattupuzha BO, Urakam SO, Vallachira BO",THRISSUR,KERALA,680562
680563,"Ammadam SO, Kodannur BO, Paralam BO",THRISSUR,KERALA,680563
680564,"INCHAMUDI BO, Kurumbilavu BO, Pazhuvil SO, Pazhuvil West BO",THRISSUR,KERALA,680564
680565,Peringottukara SO,THRISSUR,KERALA,680565
680566,"Nattika SO, Nattikabeach BO",THRISSUR,KERALA,680566
680567,"Chulur BO, Karayamvattam BO, Triprayar BO, Valapad Beach BO, Valapad SO",THRISSUR,KERALA,680567
680568,"Edamuttam SO, Kalimbram BO",THRISSUR,KERALA,680568
680569,"Edassery BO, Talikulam SO, Thampankadavu BO",THRISSUR,KERALA,680569
680570,Vadakkummuri SO,THRISSUR,KERALA,680570
680571,"Chazhur BO, Kilakkummuri SO",THRISSUR,KERALA,680571
680581,"Athani Thrissur BO, Chottupara BO, Minalur BO, Mulagunnathukavu SO, Peringandur BO, Poomala BO, Pottore BO, Tirur BO",THRISSUR,KERALA,680581
680582,WadakancheryTC HO,THRISSUR,KERALA,680582
680583,"Attur BO, Irunilamcode BO, Mullurkkara SO",THRISSUR,KERALA,680583
680584,"Erumapetty SO, Katungode BO, Kottappuram Wri BO, Kuttanchery BO, Nelluvaya BO, Thayyur BO, Thichur BO, Vellarakad BO",THRISSUR,KERALA,680584
680585,"Chittanda BO, Kumarappanal BO, Pulakkad BO, Tali BO, Varavur SO",THRISSUR,KERALA,680585
680586,"Chelakkara SO, Elanad BO, Kaliyarode BO, Kurumala BO, Pangarappally BO, Pulakode BO, Thonnurkkara BO, Thozhupadam BO, Venganellur BO",THRISSUR,KERALA,680586
680587,"Chelakode BO, Kallepadam BO, Kumbalacode BO, Pazhayannur SO, Vadakkethara BO, Vennur BO",THRISSUR,KERALA,680587
680588,"Malavattom BO, Malesamangalam BO, Pampady East BO, Pampady West BO, Pattiparambu BO, Thiruvilwamala SO",THRISSUR,KERALA,680588
680589,"Enkakad SO, Karumathra BO, Manalithara BO, Thekkumkara BO, Vazhani BO",THRISSUR,KERALA,680589
680590,"Kanjirakode BO, Kumaranellur TC SO, Kundannur BO",THRISSUR,KERALA,680590
680591,Killimangalam SO,THRISSUR,KERALA,680591
680594,"Kaniyarkod SO, Kuthampilly BO",THRISSUR,KERALA,680594
680596,"Thangalur BO, Thrissur Medical College SO",THRISSUR,KERALA,680596
680601,"Kiralur BO, Kurumal BO, Mundathicode BO, Vellattanjur BO, Velur Bazar BO, Velur Thrissur SO",THRISSUR,KERALA,680601
680602,"Alur Mattom BO, Mattom SO, Nambazhikad BO, Vaka BO",THRISSUR,KERALA,680602
680604,"Chiramanangad BO, Maruthancode SO",THRISSUR,KERALA,680604
680611,Elthuruth SO,THRISSUR,KERALA,680611
680612,Kanjani SO,THRISSUR,KERALA,680612
680613,Kandassankadavu SO,THRISSUR,KERALA,680613
680614,"Naduvilkkara BO, Vatanapally Beach BO, Vatanappally SO",THRISSUR,KERALA,680614
680615,Engandiyur SO,THRISSUR,KERALA,680615
680616,Kundaliyur SO,THRISSUR,KERALA,680616
680617,"Manalur HS BO, Manalur SO",THRISSUR,KERALA,680617
680618,Aranattukara SO,THRISSUR,KERALA,680618
680619,"Trithallur SO, Trithallur West BO",THRISSUR,KERALA,680619
680620,"Arimpur SO, Eravu BO",THRISSUR,KERALA,680620
680623,"Mundathicode West BO, Panangattukara BO, Parlikkad BO, Puduruthy BO, Vyasagiri BO, WadakkancheriThrissur RS SO",THRISSUR,KERALA,680623
680631,Ramavarmapuram SO,THRISSUR,KERALA,680631
680641,"Alapad BO, Anthikad SO, Padiyam BO, Pullu BO",THRISSUR,KERALA,680641
680642,Puthenpeedika SO,THRISSUR,KERALA,680642
680651,"Madakkathara BO, Mannuthy SO, Nettissery BO",THRISSUR,KERALA,680651
680652,"Chuvannamannu BO, Kannara BO, KootalaThrissur BO, Pattikkad TC SO, Poovanchira BO, Vaniampara BO",THRISSUR,KERALA,680652
680653,"Chennaipara BO, Peechi SO",THRISSUR,KERALA,680653
680654,Vellanikkara SO,THRISSUR,KERALA,680654
680655,Ollukkara SO,THRISSUR,KERALA,680655
680656,Kerala Agriuniversity SO,THRISSUR,KERALA,680656
680661,Nadavaramba SO,THRISSUR,KERALA,680661
680662,"Kalparamba BO, Kottanallur BO, Thumbur BO, Vellangallur SO",THRISSUR,KERALA,680662
680663,"Pullut North BO, Pullut SO",THRISSUR,KERALA,680663
680664,"Kodungallur SO, Lokamaleswaram North BO, Srinngapuram SO, Thiruvanchikulam BO",THRISSUR,KERALA,680664
680665,Panangad SO Thrissur,THRISSUR,KERALA,680665
680666,"Azhikode Jetty BO, AzhikodeThrissur BO, Eriyad SO, Madavana BO",THRISSUR,KERALA,680666
680667,"Anapuzha BO, Kottappuram SO, Thuruthippuram BO",THRISSUR,KERALA,680667
680668,"Kothaparamba SO, Pathazhakkad BO, Santhipuram BO",THRISSUR,KERALA,680668
680669,"Kandamkulam BO, Methala SO",THRISSUR,KERALA,680669
680670,Karupadanna SO,THRISSUR,KERALA,680670
680671,"Edavilangu SO, Kara BO, Padinjare Vemballur BO",THRISSUR,KERALA,680671
680681,"Chalingad BO, Kaipamangalam Beach BO, Kaipamangalam SO, Koorikuzhi BO",THRISSUR,KERALA,680681
680682,"Kannikulangara BO, Kombathukadavu BO, Puthenchira Kizhakkummuri BO, Puthenchira SO, Puthenchira Thekkummuri BO",THRISSUR,KERALA,680682
680683,"ALURKALLETTUMKARA BO, Avittathur BO, Kaduppassery  South BO, Kaduppassery BO, Kallettumkara SO, Muriyad BO, Pullur BO",THRISSUR,KERALA,680683
680684,"Chembuchira BO, Kodakara SO, Manakulangara BO, Mattathur BO, Mattathurkkunnu BO",THRISSUR,KERALA,680684
680685,Mathilakam SO,THRISSUR,KERALA,680685
680686,"Chakkarappadam BO, Perinjanam SO, Perinjanam West BO",THRISSUR,KERALA,680686
680687,"Chamakkala BO, Chentrappinni East BO, Chentrappinni SO, Kannampallipuram BO",THRISSUR,KERALA,680687
680688,"Aripalam SO, Edakulam BO, Padiyur BO",THRISSUR,KERALA,680688
680689,"Kanakamala BO, Perambrathrissur SO",THRISSUR,KERALA,680689
680691,Koolimuttam SO,THRISSUR,KERALA,680691
680697,"Karur BO, Kuzhikkattussery BO, Thazhekkad SO, Vellanchira BO",THRISSUR,KERALA,680697
680699,"Chokkana BO, Murikkungal BO, Pady SO, Vellikulangara BO",THRISSUR,KERALA,680699
680701,"Thanissery SO, Vellani BO",THRISSUR,KERALA,680701
680702,"Karanchira BO, Kattoor SO, Kizhupillikkara BO, Ponjanam BO",THRISSUR,KERALA,680702
680703,"Edathuruthy SO, Kuttamangalam BO",THRISSUR,KERALA,680703
680711,"Karalam BO, Karuvannur SO, Moorkkanad BO, Panamkulam BO",THRISSUR,KERALA,680711
680712,Madayikonam SO,THRISSUR,KERALA,680712
680721,"Chattikulam BO, Elinjipra BO, KanjirappillyTCR BO, Kodassery BO, Konnakuzhy BO, Malakkapara BO, Pariyaram SO Thrissur, Poringalkuthu BO, Vettilappara BO",THRISSUR,KERALA,680721
680722,"Chalakudi R S BO, Potta SO, Vijayaraghavapuram BO",THRISSUR,KERALA,680722
680724,"Chaipankuzhi BO, Kuttichira SO, Kuttikkad BO, Mothirakkanni BO",THRISSUR,KERALA,680724
680731,"Annallur BO, Ashtamichira SO, Kottat BO",THRISSUR,KERALA,680731
680732,"Kottamuri BO, Kuruvilassery BO, Malathrissur SO, Pallipuram BO, Vadama BO",THRISSUR,KERALA,680732
680733,"Krishnankotta BO, Madathumpady BO, POOPATHY BO, Poyya SO",THRISSUR,KERALA,680733
680734,"Eravathur BO, Iranikulam BO, Kundur BO, Kuzhur SO",THRISSUR,KERALA,680734
680741,"AlathurThrissur BO, Annamanada SO, Palayamparambu BO, Poovathussery BO",THRISSUR,KERALA,680741
680751,"Asarikkad BO, Ayyappankavu BO, Eravimangalam BO, Kozhukully BO, Mulayam BO, Nadathara SO",THRISSUR,KERALA,680751
682001,Kochi HO,ERNAKULAM,KERALA,682001
682002,"Mattancherry Jetty SO, Mattancherry SO, Mattancherry Town SO",ERNAKULAM,KERALA,682002
682003,Willingdon Island SO,ERNAKULAM,KERALA,682003
682004,Kochi Naval Base SO,ERNAKULAM,KERALA,682004
682005,Thoppumpady SO,ERNAKULAM,KERALA,682005
682006,"Palluruthy SO, Palluruthy South BO",ERNAKULAM,KERALA,682006
682007,"Kumbalangi SO, Kumbalangi South BO",ERNAKULAM,KERALA,682007
682008,"Andikkadavu BO, Chellanam BO, Kannamali SO, SChellanam BO",ERNAKULAM,KERALA,682008
682009,North End SO,ERNAKULAM,KERALA,682009
682010,Edakochi SO,ERNAKULAM,KERALA,682010
682011,Ernakulam HO,ERNAKULAM,KERALA,682011
682012,Pachalam SO,ERNAKULAM,KERALA,682012
682013,Thevara SO,ERNAKULAM,KERALA,682013
682015,Perumanur SO,ERNAKULAM,KERALA,682015
682016,Kochi MGRoad SO,ERNAKULAM,KERALA,682016
682017,Kaloor SO,ERNAKULAM,KERALA,682017
682018,Ernakulam North SO,ERNAKULAM,KERALA,682018
682019,Vyttila SO,ERNAKULAM,KERALA,682019
682020,Kadavanthara SO,ERNAKULAM,KERALA,682020
682021,"Thrikkakara SO, Vadacode BO, Vadacode Kailas Colony BO",ERNAKULAM,KERALA,682021
682022,Kochi University SO,ERNAKULAM,KERALA,682022
682023,Vaduthala SO,ERNAKULAM,KERALA,682023
682024,"Edapally North BO, Edapally SO",ERNAKULAM,KERALA,682024
682025,Palarivattom SO,ERNAKULAM,KERALA,682025
682026,Elamakkara SO,ERNAKULAM,KERALA,682026
682027,"ChittoorEkm SO, Kadamakudi BO, Kothad BO, Pizhala BO",ERNAKULAM,KERALA,682027
682028,Vennala SO,ERNAKULAM,KERALA,682028
682029,Matsyapuri SO,ERNAKULAM,KERALA,682029
682030,"Kakkanad SO, Kakkanad West BO, Kusumagiri BO, Thengod BO",ERNAKULAM,KERALA,682030
682031,"Ernakulam High Court SO, Shanmugham Road SO",ERNAKULAM,KERALA,682031
682032,Thammanam SO,ERNAKULAM,KERALA,682032
682033,Changampuzha Nagar SO,ERNAKULAM,KERALA,682033
682034,Cheranallur SO,ERNAKULAM,KERALA,682034
682035,Ernakulam College SO,ERNAKULAM,KERALA,682035
682036,Panampilly Nagar SO,ERNAKULAM,KERALA,682036
682037,Cochin Special Economic Zone SO,ERNAKULAM,KERALA,682037
682038,Poonithura SO,ERNAKULAM,KERALA,682038
682039,Rajagiri Valley SO,ERNAKULAM,KERALA,682039
682040,Nettoor SO,ERNAKULAM,KERALA,682040
682041,AIMS Ponekkara SO,ERNAKULAM,KERALA,682041
682042,InfoparkKochi SO,ERNAKULAM,KERALA,682042
682050,International Business Centre IBC,ERNAKULAM,KERALA,682050
682051,Kochi Parcel Centre PO,ERNAKULAM,KERALA,682051
682052,Kakkanad NDC,ERNAKULAM,KERALA,682052
682301,"Kochi Palace BO, Thekkumbhagom BO, Tripunithura Fort SO, Tripunithura SO",ERNAKULAM,KERALA,682301
682302,Ambalamugal SO,ERNAKULAM,KERALA,682302
682303,"Ambalamedu SO, Brahmapuram BO, Karimugal BO",ERNAKULAM,KERALA,682303
682304,Maradu SO,ERNAKULAM,KERALA,682304
682305,"Kadungamangalam BO, Kandanad BO, Kokkappilly BO, Kureekad BO, Mamala BO, Thiruvamkulam SO",ERNAKULAM,KERALA,682305
682306,"Eroor SO Ernakulam, Eroor South BO, Eroor West BO",ERNAKULAM,KERALA,682306
682307,"Nadakkavu BO, Poothotta BO, South Paravoor BO, Udayamperoor SO",ERNAKULAM,KERALA,682307
682308,"Bhaktanandapuram BO, Ezhakkaranad BO, Ezhakkaranadu South BO, Meempara BO, Poothrikka BO, Puthencruz SO, Thiruvaniyoor BO, Vadayampadi BO, Varikoli BO",ERNAKULAM,KERALA,682308
682309,Irimbanam SO,ERNAKULAM,KERALA,682309
682310,"Kaninad BO, Pancode BO, Vadavucode SO",ERNAKULAM,KERALA,682310
682311,"Kadakkanad BO, Kadamattam BO, Kadayirippu BO, Karukappilli BO, Kinginimattom BO, Kolenchery SO",ERNAKULAM,KERALA,682311
682312,"Chottanikkara SO, Kanayannoor BO, Kuzhiyara BO",ERNAKULAM,KERALA,682312
682313,"Arakunnam SO, Edakkattuvayal BO, Kaipatoor BO, Thirumarayoor BO, Veliyanad BO",ERNAKULAM,KERALA,682313
682314,"Mulanthuruthy SO, Paingarapilly BO, Perumpilly BO, Pulickamaly BO, Thalacode BO, Vettickal BO",ERNAKULAM,KERALA,682314
682315,"Amballur BO, Chethicode BO, Kanjiramattom SO, Marithazham BO",ERNAKULAM,KERALA,682315
682316,"Kunnackal SO, Mekkadambu BO",ERNAKULAM,KERALA,682316
682317,KULAYATTIKKARA,ERNAKULAM,KERALA,682317
682501,Ayyampilly SO,ERNAKULAM,KERALA,682501
682502,Edavanakad SO,ERNAKULAM,KERALA,682502
682503,Elamkunnapuzha SO,ERNAKULAM,KERALA,682503
682504,"Mulavukad SO, Vallarpadam BO",ERNAKULAM,KERALA,682504
682505,Narakkal SO,ERNAKULAM,KERALA,682505
682506,"Kumbalam BO, Panangad SO Ernakulam",ERNAKULAM,KERALA,682506
682507,"Mundamveli SO, Nazreth BO",ERNAKULAM,KERALA,682507
682508,"Azheekal BO, Ochanthuruth SO, Puthuvype BO",ERNAKULAM,KERALA,682508
682509,"Nayarambalam SO, Nedungad BO",ERNAKULAM,KERALA,682509
682511,Malipuram SO,ERNAKULAM,KERALA,682511
683101,"Aluva Bazar SO, Aluva HO, Aluva Town Bus Stand SO, Aluvaasokapuram BO",ERNAKULAM,KERALA,683101
683102,"Desom BO, Union Christian College SO",ERNAKULAM,KERALA,683102
683104,"Kalamassery Development Plot BO, Kalamassery SO, Rajagiri BO",ERNAKULAM,KERALA,683104
683105,"Marampally BO, South Vazhakulam BO, Thottumughom SO",ERNAKULAM,KERALA,683105
683106,Thaikkattukara SO,ERNAKULAM,KERALA,683106
683108,"Thottakkattukara SO, Uliyannoor BO",ERNAKULAM,KERALA,683108
683110,"Muppathadam SO, West Kadungalloor BO",ERNAKULAM,KERALA,683110
683111,Kochi Airport SO,ERNAKULAM,KERALA,683111
683112,Erumathala SO,ERNAKULAM,KERALA,683112
683501,"Kuttikkattukara BO, Manjummel BO, Udyogamandal SO",ERNAKULAM,KERALA,683501
683502,Binanipuram SO,ERNAKULAM,KERALA,683502
683503,Hmt Colony SO,ERNAKULAM,KERALA,683503
683511,"Alangad SO, Karumalloor BO, Neericode BO, Panaikulam BO, West Veliyathunad BO",ERNAKULAM,KERALA,683511
683512,Chendamangalam SO,ERNAKULAM,KERALA,683512
683513,"Ezhikkara BO, Nanthiattukunnam BO, Paravur Market SO, Paravur SO Ernakulam, Paravur Town SO",ERNAKULAM,KERALA,683513
683514,Cherai SO,ERNAKULAM,KERALA,683514
683515,Palliport SO,ERNAKULAM,KERALA,683515
683516,"Gothuruthy BO, Maliankara BO, Moothakunnam SO",ERNAKULAM,KERALA,683516
683517,"Varapuzha Landing BO, Varapuzha SO",ERNAKULAM,KERALA,683517
683518,"Kongorpilly BO, Koonammavu SO",ERNAKULAM,KERALA,683518
683519,"Kaitharam SO, Kottuvally BO",ERNAKULAM,KERALA,683519
683520,"Manjaly BO, Mannam Paravur SO, Thathappilly BO",ERNAKULAM,KERALA,683520
683521,Vadakkumpuram SO,ERNAKULAM,KERALA,683521
683522,"Kunjithai BO, Vadakkekara SO",ERNAKULAM,KERALA,683522
683541,"Airapuram BO, Keezhillam SO, Pulluvazhi BO, Thrikkalathoor BO",ERNAKULAM,KERALA,683541
683542,Perumbavoor HO,ERNAKULAM,KERALA,683542
683543,Rayonpuram SO,ERNAKULAM,KERALA,683543
683544,"Aimurikara BO, Alattuchira BO, CheranalloorPBR BO, Edavoor BO, Illambakapalli BO, Kodanad BO, Koovappady SO",ERNAKULAM,KERALA,683544
683545,"Aruvappara BO, Kuruppampady SO, Methala BO, Nedungapra BO, Rayamangalam BO, Thuruthy BO",ERNAKULAM,KERALA,683545
683546,"Choondakuzhy BO, Kombanad BO, Mudakuzha BO, Paniely BO, Vengoor SO",ERNAKULAM,KERALA,683546
683547,"Mudikkal SO, Ponjassery BO",ERNAKULAM,KERALA,683547
683548,Iringole SO,ERNAKULAM,KERALA,683548
683549,"Asamannoor SO, Vaikkara BO",ERNAKULAM,KERALA,683549
683550,Okkal SO,ERNAKULAM,KERALA,683550
683556,"Allapra BO, Valayanchirangara SO, Vengola BO, Vengola West BO",ERNAKULAM,KERALA,683556
683561,"Edathala North BO, Edathala SO, Malayidumthuruth BO, Vilangu BO",ERNAKULAM,KERALA,683561
683562,"Kizhakkambalam SO, Pattimattam BO",ERNAKULAM,KERALA,683562
683563,Naval Armament Depot  Aluva SO,ERNAKULAM,KERALA,683563
683565,"Kumarapuram SO Ernakulam, Pazhamthottam BO, Peringala BO, Vempilly BO",ERNAKULAM,KERALA,683565
683571,Chowara SO,ERNAKULAM,KERALA,683571
683572,"Angamally SO, Elavoor BO, Kidangoor BO, Nayathode BO, Puliyanam BO, Thuravoor BO, Vappalassery BO, Vengoor-Angamally",ERNAKULAM,KERALA,683572
683573,Angamally South SO,ERNAKULAM,KERALA,683573
683574,"Kalady SO, Manickamangalam BO, Naduvattam BO, Neeleeswaram BO, Piraroor BO, Yordhanapuram BO",ERNAKULAM,KERALA,683574
683575,"Kanjoor SO, Parappuram BO, Thuravumkara BO",ERNAKULAM,KERALA,683575
683576,"Karukutty SO, Paduvapuram BO",ERNAKULAM,KERALA,683576
683577,"Azhakam BO, Ezhattumugham BO, Mookkannur SO, Thabore BO",ERNAKULAM,KERALA,683577
683578,"Chengamanad SO, Kunnukara BO, SAduvassery BO",ERNAKULAM,KERALA,683578
683579,"Airoor BO, Kurumassery SO, Parakkadavu BO, Vattaparambu BO",ERNAKULAM,KERALA,683579
683580,"Sreemoolanagaram SO, Vellarappilly South BO",ERNAKULAM,KERALA,683580
683581,"Anapparakalady BO, Ayyampuzha BO, Chully BO, Kalady Plantation BO, Manjapra SO",ERNAKULAM,KERALA,683581
683585,"Athani SO Ernakulam, Nedumbassery BO",ERNAKULAM,KERALA,683585
683587,Malayattoor SO,ERNAKULAM,KERALA,683587
683589,Mekkad SO,ERNAKULAM,KERALA,683589
683594,"Elanthikara BO, KuthiathodeEKM BO, Puthenvelikkara SO",ERNAKULAM,KERALA,683594
685501,"Cheenthalar BO, Chinnar BO, Elappara SO, Fair Field BO, Haileyburia BO, Kochukarimtharuvi BO, Kolahalamedu BO, Pasupara BO",IDUKKI,KERALA,685501
685503,"Kottamala BO, Pullikkanam BO, Vagamon SO",IDUKKI,KERALA,685503
685505,"Karimkulam Chappath BO, Lonetree BO, Mathaipara BO, Mattuthavalam BO, Upputhara SO",IDUKKI,KERALA,685505
685507,"Ayyappancoil SO, Kalthotty BO",IDUKKI,KERALA,685507
685508,Kattappana HO,IDUKKI,KERALA,685508
685509,"Amaravathy BO, Attapallam BO, Chakkupallam BO, Kumily SO, Springvalley BO, Thekkady BO",IDUKKI,KERALA,685509
